#A:alice I:bob B:charlie 
#auth:NB2,['A', 'B']
#NB2:[[1, 'X2'], [2, 'X7'], [3, 'X12'], [4, 'X17'], [5, 'X22'], [6, 'X27'], [7, 'X32'], [8, 'X37'], [9, 'X42'], [10, 'X47']]
#timestamp,session,step,active_part,passive_part,action,msg_content,msg_type
11:32:46:293,8,3,alice,bob,received,@5649fd9b,javax.crypto.SealedObject
11:32:46:293,8,3,alice,-,eq_check,X39,anbxj.Crypto_ByteArray.toString
11:32:46:293,8,4,alice,bob,sent,@32709393,javax.crypto.SealedObject
11:32:46:289,8,4,bob,alice,received,@32709393,javax.crypto.SealedObject
11:32:46:289,8,4,bob,-,inv_check,@5025a98f,javax.crypto.SealedObject.toString
11:32:46:289,8,5,bob,charlie,sent,@5025a98f,javax.crypto.SealedObject
11:32:46:275,8,5,charlie,bob,received,@5025a98f,javax.crypto.SealedObject
11:32:46:275,8,5,charlie,-,eq_check,X40,anbxj.Crypto_ByteArray.toString
11:32:46:275,8,6,charlie,bob,sent,@eec5a4a,javax.crypto.SealedObject
11:32:46:289,8,6,bob,charlie,received,@eec5a4a,javax.crypto.SealedObject
11:32:46:289,8,6,bob,-,inv_check,@192b07fd,javax.crypto.SealedObject.toString
11:32:46:289,8,7,bob,alice,sent,@192b07fd,javax.crypto.SealedObject
11:32:46:293,8,7,alice,bob,received,@192b07fd,javax.crypto.SealedObject
11:32:46:293,8,7,alice,-,inv_check,X38,anbxj.Crypto_ByteArray.toString
11:32:46:293,8,7,alice,-,inv_check,X37,anbxj.Crypto_ByteArray.toString
11:32:46:293,9,0,alice,-,generateNumber,X41,anbxj.Crypto_ByteArray
11:32:46:293,9,0,alice,-,AnBx_Params,X1;X41,anbxj.AnBx_Params
11:32:46:293,9,0,alice,-,AnBx_Params,alice;X1;X41,anbxj.AnBx_Params
11:32:46:293,9,0,alice,bob,sent,alice;X1;X41,javax.crypto.SealedObject
11:32:46:289,9,0,bob,alice,received,alice;X1;X41,javax.crypto.SealedObject
11:32:46:289,9,0,bob,-,eq_check,alice,java.lang.String.toString
11:32:46:289,9,1,bob,-,AnBx_Params,alice;@55d56113,anbxj.AnBx_Params
11:32:46:289,9,1,bob,charlie,sent,alice;@55d56113,javax.crypto.SealedObject
11:32:46:275,9,1,charlie,bob,received,alice;@55d56113,javax.crypto.SealedObject
11:32:46:275,9,1,charlie,-,AnBx_Params,X1;X41,anbxj.AnBx_Params
11:32:46:275,9,1,charlie,-,inv_check,X41,anbxj.Crypto_ByteArray.toString
11:32:46:275,9,1,charlie,-,eq_check,alice,java.lang.String.toString
11:32:46:275,9,2,charlie,-,generateNumber,X42,anbxj.Crypto_ByteArray
11:32:46:275,9,2,charlie,-,generateNumber,X43,anbxj.Crypto_ByteArray
11:32:46:275,9,2,charlie,-,AnBx_Params,X44;X43,anbxj.AnBx_Params
