#timestamp,session,step,active_part,passive_part,action,msg_content,msg_type
11:08:37:425,6,5,alice,-,inv_check,X16,anbxj.Crypto_ByteArray.toString
11:08:37:425,7,0,alice,-,generateNumber,X18,anbxj.Crypto_ByteArray
11:08:37:436,7,0,alice,-,AnBx_Params,alice;bob;X18,anbxj.AnBx_Params
11:08:37:438,7,0,alice,bob,sent,alice;bob;X18,string
11:08:37:482,7,0,bob,alice,received,alice;bob;X18,string
11:08:37:482,7,0,bob,-,eq_check,bob,java.lang.String.toString
11:08:37:483,7,0,bob,-,inv_check,X18,anbxj.Crypto_ByteArray.toString
11:08:37:483,7,1,bob,-,generateNumber,X19,anbxj.Crypto_ByteArray
11:08:37:497,7,1,bob,-,generateNumber,X20,anbxj.Crypto_ByteArray
11:08:37:511,7,1,bob,-,AnBx_Params,alice;charlie;bob;X20;X18,anbxj.AnBx_Params
11:08:37:517,7,1,bob,alice,sent,alice;charlie;bob;X20;X18,string
11:08:37:561,7,1,alice,bob,received,alice;charlie;bob;X20;X18,string
11:08:37:561,7,1,alice,-,eq_check,alice,java.lang.String.toString
11:08:37:561,7,1,alice,-,eq_check,bob,java.lang.String.toString
11:08:37:561,7,1,alice,-,eq_check,charlie,java.lang.String.toString
11:08:37:561,7,1,alice,-,eq_check,X18,anbxj.Crypto_ByteArray.toString
11:08:37:562,7,2,alice,-,AnBx_Params,alice;charlie;bob;X20;X18,anbxj.AnBx_Params
11:08:37:562,7,2,alice,charlie,sent,alice;charlie;bob;X20;X18,string
11:08:37:604,7,2,charlie,alice,received,alice;charlie;bob;X20;X18,string
11:08:37:605,7,2,charlie,-,eq_check,alice,java.lang.String.toString
11:08:37:606,7,2,charlie,-,eq_check,charlie,java.lang.String.toString
11:08:37:606,7,3,charlie,-,AnBx_Params,alice;charlie,anbxj.AnBx_Params
11:08:37:627,7,3,charlie,-,AnBx_Params,@39d9314d;X18;alice;charlie,anbxj.AnBx_Params
11:08:37:631,7,3,charlie,alice,sent,@39d9314d;X18;alice;charlie,java.security.SignedObject
11:08:37:671,7,3,alice,charlie,received,@39d9314d;X18;alice;charlie,java.security.SignedObject
11:08:37:672,7,3,alice,-,inv_check,X20,anbxj.Crypto_ByteArray.toString
11:08:37:672,7,3,alice,-,eq_check,X18,anbxj.Crypto_ByteArray.toString
11:08:37:681,7,3,alice,-,AnBx_Params,alice;charlie,anbxj.AnBx_Params
11:08:37:681,7,3,alice,-,eq_check,alice,java.lang.String.toString
11:08:37:682,7,3,alice,-,eq_check,charlie,java.lang.String.toString
11:08:37:682,7,3,alice,-,eq_check,alice;charlie,anbxj.AnBx_Params.toString
11:08:37:682,7,4,alice,-,AnBx_Params,@5f354bcf;X18,anbxj.AnBx_Params
11:08:37:684,7,4,alice,bob,sent,@5f354bcf;X18,java.security.SignedObject
11:08:37:728,7,4,bob,alice,received,@5f354bcf;X18,java.security.SignedObject
11:08:37:734,7,4,bob,-,eq_check,charlie,java.lang.String.toString
11:08:37:734,7,4,bob,-,eq_check,alice,java.lang.String.toString
11:08:37:734,7,4,bob,-,eq_check,X18,anbxj.Crypto_ByteArray.toString
11:08:37:735,7,5,bob,alice,sent,X19,string
11:08:37:780,7,5,alice,bob,received,X19,string
11:08:37:780,7,5,alice,-,inv_check,X19,anbxj.Crypto_ByteArray.toString
11:08:37:781,8,0,alice,-,generateNumber,X21,anbxj.Crypto_ByteArray
11:08:37:794,8,0,alice,-,AnBx_Params,alice;bob;X21,anbxj.AnBx_Params
11:08:37:795,8,0,alice,bob,sent,alice;bob;X21,string
11:08:37:838,8,0,bob,alice,received,alice;bob;X21,string
11:08:37:839,8,0,bob,-,eq_check,bob,java.lang.String.toString
